count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
20.0,healthy,HC,,10.0,10.0,40.0,30-50,30.0,50.0,35.0,6.0,11167,14100,4906710
33.0,,healthy,,17.0,16.0,25.95,,,,,,9252,9793,8638205
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,2609,6454,7982371
15.0,,healthy,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,2609,6454,7982371
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,16.0,53793,56043,5577855
30.0,patients,patients,group A,15.0,15.0,45.0,35-55,35.0,55.0,45.0,16.0,53793,56043,5577855
20.0,patients,patients,group B,10.0,10.0,50.0,40-60,40.0,60.0,50.0,16.0,53793,56043,5577855
18.0,healthy,patients,MT,10.0,8.0,25.0,20-30,20.0,30.0,25.0,10.0,31207,33449,8342928
20.0,,healthy,CT,12.0,8.0,30.0,25-35,25.0,35.0,30.0,10.0,31207,33449,8342928
20.0,healthy,patients,Group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,1882,5296,5215289
15.0,,healthy,Group B,8.0,7.0,35.0,30-40,30.0,40.0,35.0,,1882,5296,5215289
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2267,6048,4006067
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,2267,6048,4006067
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2271,5600,4855531
60.0,patients,patients,group B,30.0,30.0,35.0,25-45,25.0,45.0,35.0,,2271,5600,4855531
20.0,healthy,patients,Group A,10.0,10.0,45.0,30-60,30.0,60.0,40.0,16.0,53294,56176,5554371
15.0,patients,patients,Group B,8.0,7.0,55.0,40-70,40.0,70.0,60.0,16.0,53294,56176,5554371
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,9.0,31667,33667,5818614
30.0,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,35.0,9.0,31667,33667,5818614
10.0,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,12.0,32030,34246,5772468
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,12.0,32030,34246,5772468
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,16.0,31647,35369,5436813
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,16.0,31647,35369,5436813
20.0,AR,patients,AR patients,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2316,6111,8317644
20.0,,healthy,healthy controls,10.0,10.0,40.0,30-50,30.0,50.0,35.0,,2316,6111,8317644
64.0,,healthy,,,,,,,,,,2784,5949,5546115
18.0,,healthy,,8.0,10.0,23.3,18-30,18.0,30.0,,3.0,7886,8906,7716432
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,11.0,37925,39322,3765269
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,11.0,37925,39322,3765269
25.0,,healthy,children and adolescents,,,13.97,10.04-17.51,10.04,17.51,,2.0,7629,8485,6054466
15.0,,healthy,,15.0,2.0,39.57,32-51 years,32.0,51.0,,,6372,7346,3796712
10.0,,healthy,,10.0,7.0,29.62,28-35 years,28.0,35.0,,,6372,7346,3796712
72.0,,healthy,,36.0,36.0,25.0,18-35,18.0,35.0,24.0,10.0,27220,30826,3960024
48.0,schizophrenia,patients,treatment group,24.0,24.0,30.0,25-40,25.0,40.0,29.0,10.0,27220,30826,3960024
10.0,,healthy,control,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,2234,5644,8706548
15.0,patients,patients,group 1,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,2234,5644,8706548
20.0,patients,patients,group 2,12.0,8.0,50.0,40-60,40.0,60.0,50.0,,2234,5644,8706548
20.0,ASD,patients,children,10.0,10.0,8.0,5-12,5.0,12.0,9.0,,1147,4618,6394790
30.0,,healthy,teenagers,15.0,15.0,16.0,13-19,13.0,19.0,17.0,,1147,4618,6394790
20.0,BECTS,patients,new-onset treatment-nave children within three months of their diagnosis,10.0,10.0,8.0,5-12,5.0,12.0,8.0,,4534,5810,5890242
20.0,,healthy,,10.0,10.0,9.0,6-13,6.0,13.0,9.0,,4534,5810,5890242
50.0,AD,patients,Group A,25.0,25.0,65.0,50-80,50.0,80.0,68.0,,2325,5336,5220074
30.0,bvFTD,patients,Group B,15.0,15.0,60.0,45-75,45.0,75.0,62.0,,2325,5336,5220074
20.0,,healthy,Group C,10.0,10.0,55.0,40-70,40.0,70.0,58.0,,2325,5336,5220074
50.0,schizophrenia,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,12.0,37480,38974,3791293
50.0,,healthy,group 2,30.0,20.0,28.0,18-40,18.0,40.0,25.0,12.0,37480,38974,3791293
20.0,healthy,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,8185,10417,5326798
15.0,,healthy,group 2,8.0,7.0,45.0,35-55,35.0,55.0,50.0,,8185,10417,5326798
50.0,,healthy,control,25.0,25.0,20.0,18-25,18.0,25.0,20.0,12.0,42998,44413,7887639
50.0,patients,patients,experimental,30.0,20.0,22.0,20-30,20.0,30.0,22.0,12.0,42998,44413,7887639
20.0,mild presbycusis,patients,mild,10.0,10.0,70.0,60-80,60.0,80.0,70.0,,2185,5441,4348517
15.0,expressed presbycusis,patients,expressed,8.0,7.0,75.0,70-80,70.0,80.0,75.0,,2185,5441,4348517
25.0,,healthy,control,12.0,13.0,65.0,60-70,60.0,70.0,65.0,,2185,5441,4348517
50.0,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,9.0,39795,43786,4121543
40.0,,healthy,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,9.0,39795,43786,4121543
23.0,,healthy,,,,23.7,3.1 years,,,,,8755,9607,6305490
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,9.0,41392,44638,2671164
15.0,,healthy,Group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,9.0,41392,44638,2671164
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,4871,8487,5845741
30.0,,healthy,group B,15.0,15.0,35.0,25-45,25.0,45.0,35.0,,4871,8487,5845741
24.0,healthy,patients,group1,10.0,14.0,35.0,20-50,20.0,50.0,30.0,6.0,21071,24651,4777731
30.0,,healthy,group2,15.0,15.0,45.0,30-60,30.0,60.0,40.0,6.0,21071,24651,4777731
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,14165,16726,6335318
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,2.0,14165,16726,6335318
10.0,healthy,patients,group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,6078,9206,4179761
15.0,patients,patients,group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,6078,9206,4179761
83.0,,healthy,,,,,,,,,1.0,6307,7390,4949629
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,10.0,37136,40430,4383651
30.0,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,35.0,10.0,37136,40430,4383651
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1656,5146,4186480
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,1656,5146,4186480
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,10.0,38679,42059,6284029
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,10.0,38679,42059,6284029
20.0,depression,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2162,5088,4422669
15.0,anxiety,patients,group B,5.0,10.0,40.0,30-50,30.0,50.0,45.0,,2162,5088,4422669
30.0,,healthy,group C,15.0,15.0,28.0,20-35,20.0,35.0,25.0,,2162,5088,4422669
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,6.0,12873,14836,7124138
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,6.0,12873,14836,7124138
20.0,dry eye,patients,dry eye patients,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,1933,5790,8217547
1.0,neurotypical,Group 1,Paradigm 1,10.0,15.0,25.0,20-30,20.0,30.0,25.0,6.0,13375,14993,8752962
2.0,patients,Group 2,Paradigm 2,5.0,8.0,35.0,30-40,30.0,40.0,35.0,6.0,13375,14993,8752962
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,2211,5213,2887789
30.0,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,,2211,5213,2887789
50.0,tinnitus,patients,combat personnel,30.0,20.0,45.0,30-60,30.0,60.0,47.0,,2274,5972,4937025
20.0,AD,patients,MCI,10.0,10.0,70.0,60-80,60.0,80.0,70.0,12.0,32779,35608,8248670
30.0,AD,patients,AD,15.0,15.0,75.0,65-85,65.0,85.0,75.0,12.0,32779,35608,8248670
40.0,MCI,patients,MCI,20.0,20.0,65.0,55-75,55.0,75.0,65.0,12.0,32779,35608,8248670
50.0,,healthy,healthy,25.0,25.0,60.0,50-70,50.0,70.0,60.0,12.0,32779,35608,8248670
10.0,hearing loss,patients,Group A,5.0,5.0,45.0,30-60,30.0,60.0,40.0,,3073,6729,6423409
8.0,,healthy,Group B,4.0,4.0,35.0,25-45,25.0,45.0,30.0,,3073,6729,6423409
20.0,Bells palsy,patients,left palsy,10.0,10.0,45.0,30-60,30.0,60.0,45.0,,2563,6531,6225791
15.0,Bells palsy,patients,right palsy,8.0,7.0,50.0,40-60,40.0,60.0,50.0,,2563,6531,6225791
25.0,,healthy,control,12.0,13.0,40.0,25-55,25.0,55.0,40.0,,2563,6531,6225791
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,23.0,87991,89772,6759632
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,23.0,87991,89772,6759632
50.0,major depressive disorder,patients,group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,,1456,5228,6492163
40.0,anxiety disorder,patients,group B,15.0,25.0,40.0,30-50,30.0,50.0,35.0,,1456,5228,6492163
60.0,,healthy,group C,30.0,30.0,50.0,40-60,40.0,60.0,45.0,,1456,5228,6492163
20.0,healthy,patients,Group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,2181,5604,6223879
15.0,patients,patients,Group B,8.0,7.0,35.0,30-40,30.0,40.0,35.0,,2181,5604,6223879
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,6.0,21061,23797,7595210
30.0,,healthy,group 2,15.0,15.0,45.0,30-60,30.0,60.0,50.0,6.0,21061,23797,7595210
30.0,EP patients,patients,EP patients,15.0,15.0,45.0,30-60,30.0,60.0,45.0,,2227,5649,6322711
30.0,,healthy,healthy controls,15.0,15.0,40.0,25-55,25.0,55.0,40.0,,2227,5649,6322711
20.0,alcohol use disorders,patients,alcohol dependent patients,15.0,5.0,40.0,30-50,30.0,50.0,45.0,,2821,6673,4473266
30.0,,healthy,healthy controls,15.0,15.0,35.0,25-45,25.0,45.0,40.0,,2821,6673,4473266
20.0,stroke,patients,healthy,10.0,10.0,55.0,40-70,40.0,70.0,55.0,3.0,12053,15430,6105621
10.0,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,1863,4597,6015913
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,1863,4597,6015913
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,3215,6986,3359281
30.0,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,,3215,6986,3359281
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,2198,5416,5222957
30.0,patients,patients,mild,15.0,15.0,35.0,30-40,30.0,40.0,35.0,,2198,5416,5222957
16.0,older,patients,AP,8.0,8.0,60.0,50-70,50.0,70.0,55.0,10.0,31730,35491,3639273
16.0,older,patients,IP,8.0,8.0,60.0,50-70,50.0,70.0,55.0,10.0,31730,35491,3639273
16.0,,healthy,AP,8.0,8.0,30.0,20-40,20.0,40.0,25.0,10.0,31730,35491,3639273
16.0,,healthy,IP,8.0,8.0,30.0,20-40,20.0,40.0,25.0,10.0,31730,35491,3639273
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,1747,4876,3388891
30.0,patients,patients,mild,15.0,15.0,45.0,40-50,40.0,50.0,45.0,,1747,4876,3388891
20.0,patients,patients,severe,10.0,10.0,60.0,55-65,55.0,65.0,60.0,,1747,4876,3388891
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2665,5667,7643110
15.0,patients,patients,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,2665,5667,7643110
19.0,LFASD,boys,,19.0,0.0,8.87,3.11,8.87,8.87,8.87,1.0,11191,13639,6234582
18.0,LFASD,boys,,18.0,0.0,,,,,,1.0,11191,13639,6234582
18.0,TD,boys,,18.0,0.0,10.53,2.61,10.53,10.53,10.53,1.0,11191,13639,6234582
57.0,WMH I,patients,,30.0,27.0,65.0,55-75,55.0,75.0,65.0,1.0,8075,10085,6861557
34.0,WMH II,patients,,20.0,14.0,68.0,60-80,60.0,80.0,68.0,1.0,8075,10085,6861557
25.0,WMH III,patients,,15.0,10.0,72.0,65-80,65.0,80.0,72.0,1.0,8075,10085,6861557
50.0,ADHD,patients,children,25.0,25.0,10.0,5-15,5.0,15.0,10.0,,2236,5101,6990091
30.0,ASD,patients,adolescents,15.0,15.0,16.0,12-20,12.0,20.0,16.0,,2236,5101,6990091
20.0,,healthy,adults,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,2236,5101,6990091
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2341,5708,4018353
100.0,patients,patients,experimental,60.0,40.0,45.0,30-60,30.0,60.0,45.0,,2341,5708,4018353
12.0,,healthy,all right-handed volunteers,,,24.6,20-29,20.0,29.0,,1.0,9777,10838,5247468
10.0,healthy,patients,main Experiment 1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,15.0,39552,41933,2733194
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,5511,8839,3716940
40.0,,healthy,group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,,5511,8839,3716940
1.0,aphasia,patients,LMCA stroke,0.0,1.0,,,,,,,2229,5324,3057942
12.0,Wernickes aphasia,patients,,,,,,,,,2.0,13066,14363,3927705
37.0,,healthy,,0.0,37.0,,,,,,3.0,15981,19598,8566670
20.0,healthy,patients,Group A,10.0,10.0,50.0,40-60,40.0,60.0,45.0,,1831,4805,7509111
15.0,patients,patients,Group B,8.0,7.0,65.0,60-70,60.0,70.0,67.0,,1831,4805,7509111
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,2697,6052,5002985
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,2697,6052,5002985
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,6300,7900,3446947
30.0,patients,patients,SCI,15.0,15.0,45.0,35-55,35.0,55.0,45.0,,6300,7900,3446947
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,8.0,34154,37404,3744508
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,8.0,34154,37404,3744508
20.0,schizophrenia,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2356,6268,8443466
15.0,schizotypal personality disorder,patients,group 2,8.0,7.0,40.0,30-50,30.0,50.0,45.0,,2356,6268,8443466
25.0,,healthy,group 1,12.0,13.0,28.0,20-35,20.0,35.0,25.0,,2356,6268,8443466
52.0,healthy,participants,,,,23.95,18-34 years,18.0,34.0,,9.0,36915,37396,8233416
15.0,,healthy,,6.0,9.0,24.1,,,,,1.0,5831,6405,4987329
50.0,MDD,patients,Group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,2452,5445,7782966
40.0,MDD,patients,Group B,15.0,25.0,40.0,25-55,25.0,55.0,35.0,,2452,5445,7782966
30.0,,healthy,Group C,10.0,20.0,30.0,18-45,18.0,45.0,25.0,,2452,5445,7782966
20.0,pre- and postdecompression CSM patients,patients,,10.0,10.0,45.0,30-60,30.0,60.0,40.0,4.0,8279,9572,4641924
30.0,,healthy,,15.0,15.0,50.0,40-60,40.0,60.0,55.0,4.0,8279,9572,4641924
50.0,Juvenile myoclonic epilepsy,patients,JME,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2822,5358,6425117
16.0,healthy,patients,group1,8.0,8.0,30.0,20-40,20.0,40.0,30.0,13.0,26343,29602,6162305
12.0,,healthy,group2,6.0,6.0,35.0,25-45,25.0,45.0,35.0,13.0,26343,29602,6162305
50.0,healthy,patients,Group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,4065,6080,5897436
40.0,patients,patients,Group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,,4065,6080,5897436
20.0,,healthy,verbal learning,10.0,10.0,25.0,20-30,20.0,30.0,25.0,11.0,36919,40960,5932143
15.0,patients,patients,control,8.0,7.0,35.0,30-40,30.0,40.0,35.0,11.0,36919,40960,5932143
20.0,depression,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2405,4305,3859978
15.0,,healthy,Group B,8.0,7.0,28.0,20-35,20.0,35.0,25.0,,2405,4305,3859978
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1648,5539,3311835
15.0,patients,patients,Group B,8.0,7.0,40.0,30-50,30.0,50.0,45.0,,1648,5539,3311835
50.0,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,10003,13317,4354310
30.0,,healthy,Group B,15.0,15.0,35.0,25-45,25.0,45.0,35.0,1.0,10003,13317,4354310
57.0,ADHD,patients,boys,25.0,32.0,10.5,8-12,8.0,12.0,10.0,11.0,23814,24544,5429245
57.0,OCD,patients,,25.0,32.0,11.0,9-13,9.0,13.0,11.0,11.0,23814,24544,5429245
57.0,,healthy,,32.0,25.0,10.0,8-12,8.0,12.0,10.0,11.0,23814,24544,5429245
50.0,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,1.0,5284,8728,8785641
40.0,,healthy,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,1.0,5284,8728,8785641
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,1617,4999,3175755
30.0,patients,patients,anxiety,15.0,15.0,35.0,30-40,30.0,40.0,35.0,,1617,4999,3175755
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,9380,10870,3986941
15.0,patients,patients,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,9380,10870,3986941
8.0,children,patients,M,8.0,0.0,8.5,6.7,8.5,8.5,8.5,4.0,19980,22839,4332542
5.0,adolescents,patients,M,5.0,0.0,5.8,3.4,5.8,5.8,5.8,4.0,19980,22839,4332542
20.0,,healthy,children,10.0,10.0,8.0,6-10,6.0,10.0,8.0,,4717,6976,7907898
15.0,dyslexia,patients,adults,8.0,7.0,25.0,20-30,20.0,30.0,25.0,,4717,6976,7907898
12.0,"prostate cancer patients with rising PSA (biochemical relapse) following primary therapy (radiation, brachytherapy or prostatectomy) in which intermittent androgen suppression (ADT) therapy is indicated",patients,ADT group,12.0,0.0,,,,,,,3740,6079,2824708
12.0,,healthy,non-treatment group,12.0,0.0,,,,,,,3740,6079,2824708
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,12691,14907,7443230
30.0,patients,patients,group A,15.0,15.0,45.0,35-55,35.0,55.0,45.0,1.0,12691,14907,7443230
25.0,patients,patients,group B,12.0,13.0,50.0,40-60,40.0,60.0,50.0,1.0,12691,14907,7443230
120.0,,healthy,,,,,,,,,,11939,15610,6969304
20.0,ESRD,patients,with neurocognitive dysfunction,10.0,10.0,55.0,40-70,40.0,70.0,55.0,,2698,6445,3750036
20.0,ESRD,patients,without neurocognitive dysfunction,10.0,10.0,50.0,35-65,35.0,65.0,50.0,,2698,6445,3750036
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,6.0,15928,19739,8159858
30.0,,healthy,group2,15.0,15.0,35.0,25-45,25.0,45.0,35.0,6.0,15928,19739,8159858
20.0,OCD,patients,OCD patients,10.0,10.0,35.0,20-50,20.0,50.0,30.0,,2096,5361,6491783
20.0,,healthy,healthy participants,10.0,10.0,30.0,25-40,25.0,40.0,28.0,,2096,5361,6491783
100.0,healthy,patients,group1,50.0,50.0,35.0,20-50,20.0,50.0,30.0,10.0,35674,38870,7509081
80.0,patients,patients,group2,40.0,40.0,45.0,30-60,30.0,60.0,40.0,10.0,35674,38870,7509081
20.0,healthy,patients,group A,10.0,10.0,50.0,40-60,40.0,60.0,45.0,,5192,9021,4586278
15.0,,healthy,group B,8.0,7.0,65.0,60-70,60.0,70.0,67.0,,5192,9021,4586278
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,5099,7876,7511887
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,50.0,,5099,7876,7511887
46.0,,healthy,,,,,,,,,6.0,20809,22756,4674054
46.0,,healthy,,,,,,,,,6.0,20809,22756,4674054
28.0,,healthy,,,,,,,,,7.0,19109,20939,4431742
14.0,,healthy,,,,,,,,,7.0,19109,20939,4431742
14.0,,healthy,,,,,,,,,7.0,19109,20939,4431742
20.0,Rolandic epilepsy,patients,LEV-medicated,10.0,10.0,8.0,6-12,6.0,12.0,8.0,,1772,4653,6277790
15.0,Rolandic epilepsy,patients,drug-naive,8.0,7.0,9.0,7-11,7.0,11.0,9.0,,1772,4653,6277790
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,4.0,16436,19317,4318496
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,4.0,16436,19317,4318496
25.0,,healthy,,,,,,,,,2.0,7562,9265,6102448
50.0,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,11.0,24084,25725,3946624
30.0,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,11.0,24084,25725,3946624
1.0,healthy,patients,healthy,10.0,15.0,25.0,20-30,20.0,30.0,25.0,,5332,8765,5339306
2.0,patients,patients,patients 1,8.0,12.0,35.0,30-40,30.0,40.0,35.0,,5332,8765,5339306
3.0,patients,patients,patients 2,5.0,7.0,45.0,40-50,40.0,50.0,45.0,,5332,8765,5339306
23.0,BPD,patients,female,0.0,23.0,24.7,18-42,18.0,42.0,,1.0,8577,10530,7374241
23.0,,healthy,,,,,,,,,1.0,8577,10530,7374241
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,10475,13902,7530292
40.0,,healthy,group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,2.0,10475,13902,7530292
50.0,healthy,patients,group A,25.0,25.0,35.0,25-45,25.0,45.0,30.0,13.0,39248,42675,2727699
40.0,patients,patients,group B,20.0,20.0,40.0,30-50,30.0,50.0,35.0,13.0,39248,42675,2727699
18.0,AN,patients,RAN,,,,,,,,7.0,21352,23882,3313953
7.0,AN,patients,BPAN,,,,,,,,7.0,21352,23882,3313953
24.0,,healthy,,,,,,,,,7.0,21352,23882,3313953
50.0,ADHD,patients,Group A,30.0,20.0,10.0,5-15,5.0,15.0,10.0,,2088,6073,3960496
50.0,,healthy,Group B,25.0,25.0,11.0,6-16,6.0,16.0,11.0,,2088,6073,3960496
7.0,TLE,patients,,4.0,3.0,35.0,25-45,25.0,45.0,35.0,,6029,6980,3252302
9.0,MPE,patients,,6.0,3.0,42.0,30-55,30.0,55.0,42.0,,6029,6980,3252302
20.0,,healthy,,,,,,,,,1.0,6885,9159,6408456
21.0,,healthy,,,,,,,,,9.0,25322,26636,5013133
16.0,IGE-GTCS,patients,,,,,,,,,9.0,25322,26636,5013133
50.0,smokers,patients,young adults,25.0,25.0,25.0,18-30,18.0,30.0,25.0,,2564,5423,4804345
30.0,episodic migraine without aura,migraineurs,without aura,,,,,,,,1.0,5523,7210,7759401
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,2376,5928,3914938
30.0,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,,2376,5928,3914938
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,14.0,48427,50558,6200969
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,14.0,48427,50558,6200969
50.0,migraine,patients,mwoa,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,2302,4926,7720576
50.0,,healthy,control,25.0,25.0,40.0,30-50,30.0,50.0,45.0,,2302,4926,7720576
8.0,OHE,patients,,5.0,3.0,45.0,30-60,30.0,60.0,45.0,3.0,13940,14956,4431841
1.0,obese,patients,"young, obese Hispanic females",0.0,1.0,,,,,,,1884,4507,3659193
15.0,PDS,patients,,13.0,2.0,27.8,21-41,21.0,41.0,,,9633,10998,8414185
15.0,,healthy,,13.0,2.0,25.66,20-36,20.0,36.0,,,9633,10998,8414185
20.0,stroke,patients,subacute,10.0,10.0,55.0,40-70,40.0,70.0,55.0,,1920,5630,5506482
20.0,early psychosis,patients,early psychosis patients,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,5883,7855,6154975
20.0,,healthy,healthy volunteers,10.0,10.0,30.0,25-35,25.0,35.0,30.0,,5883,7855,6154975
40.0,,healthy,,24.0,16.0,25.6,,,,,3.0,2160,2595,6146453
50.0,psychopathy,patients,Factor 1,30.0,20.0,35.0,25-45,25.0,45.0,35.0,,1832,5226,5964831
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,1832,5226,5964831
20.0,schizophrenia,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,2284,6130,3313067
15.0,,healthy,Group B,8.0,7.0,28.0,20-35,20.0,35.0,25.0,,2284,6130,3313067
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2846,6362,5783269
30.0,patients,patients,PD,15.0,15.0,60.0,50-70,50.0,70.0,60.0,,2846,6362,5783269
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1578,5301,4709635
15.0,patients,patients,Group B,8.0,7.0,40.0,30-50,30.0,50.0,45.0,,1578,5301,4709635
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,9.0,24570,27980,4832139
40.0,patients,patients,group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,9.0,24570,27980,4832139
14.0,,healthy,,,,,,,,,6.0,28622,32519,6153347
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,1786,5001,3842844
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,1786,5001,3842844
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,1872,5559,6373696
30.0,patients,patients,experimental,15.0,15.0,45.0,35-55,35.0,55.0,45.0,,1872,5559,6373696
10.0,ASD,patients,ASD subjects,7.0,3.0,6.5,4-9,4.0,9.0,6.0,3.0,6869,10632,8019812
